"","Longitude","Latitude","PM25","Date"
"117439",-92.316017,42.5015430009398,15.5,"07/04/2022"
"117750",-90.2119824210274,41.8232826881747,10.5,"07/04/2022"
"118017",-90.2119824210274,41.8232826881747,15.5,"07/04/2022"
"118343",-90.2119824210274,41.8232826881747,13.4,"07/04/2022"
"118545",-90.17757390303,41.8749989322255,10.1,"07/04/2022"
"118740",-91.503478,41.657232000937,9.4,"07/04/2022"
"119013",-91.503478,41.657232000937,8.7,"07/04/2022"
"119335",-91.503478,41.657232000937,8.8,"07/04/2022"
"119524",-91.3910115339692,40.4009586474442,11.5,"07/04/2022"
"119738",-91.68766,41.97677,11.8,"07/04/2022"
"119884",-91.68766,41.97677,11.9,"07/04/2022"
"120088",-91.68766,41.97677,11.1,"07/04/2022"
"120411",-91.68766,41.97677,12,"07/04/2022"
"120613",-95.044951,40.9691120009341,7.7,"07/04/2022"
"120825",-95.044951,40.9691120009341,5.7,"07/04/2022"
"121140",-95.044951,40.9691120009341,7.3,"07/04/2022"
"121453",-91.0679566789336,41.4009679259914,15.2,"07/04/2022"
"121572",-91.0679566789336,41.4009679259914,15.1,"07/04/2022"
"121646",-91.0709752344439,41.4194287908978,11.3,"07/04/2022"
"121857",-91.068449,41.401459,15.8,"07/04/2022"
"122174",-91.068449,41.401459,13.5,"07/04/2022"
"122377",-91.0616,41.406900000936,13.3,"07/04/2022"
"122650",-94.693518,43.1237040009413,10.7,"07/04/2022"
"122974",-94.693518,43.1237040009413,12.8,"07/04/2022"
"123295",-93.643118,41.6031590009368,12.3,"07/04/2022"
"123445",-93.643118,41.6031590009368,13.2,"07/04/2022"
"123641",-93.643118,41.6031590009368,14.4,"07/04/2022"
"123965",-93.643118,41.6031590009368,13.2,"07/04/2022"
"124144",-93.7479,41.6035166709368,10.1,"07/04/2022"
"124244",-95.896124000951,41.2641709943154,19,"07/04/2022"
"124302",-95.896124000951,41.2641709943154,18.9,"07/04/2022"
"124487",-90.5876108140407,41.5300106207475,13.4,"07/04/2022"
"124602",-90.5876108140407,41.5300106207475,12.9,"07/04/2022"
"124796",-90.5876108140407,41.5300106207475,11.8,"07/04/2022"
"125317",-90.624044,41.5120770009364,12.2,"07/04/2022"
"125397",-92.006318,40.695078,9.4,"07/04/2022"
"125608",-92.006318,40.695078,10.6,"07/04/2022"
"126114",-96.3947548868099,42.4998443259973,10.9,"07/04/2022"
"126320",-94.746424,38.838575,9.5,"07/04/2022"
"126647",-95.47594,37.67696,11,"07/04/2022"
"126976",-97.314847,37.702066,12.2,"07/04/2022"
"127305",-95.711275,39.024265,9.5,"07/04/2022"
"127611",-97.366399,37.47689,9.4,"07/04/2022"
"127923",-99.763424,38.770081,8.3,"07/04/2022"
"128301",-94.635605,39.117219,25.8,"07/04/2022"
"128594",-83.73694,36.60843,9.1,"07/04/2022"
"128920",-82.64041,38.45934,16.9,"07/04/2022"
"129122",-84.47445,39.021881,13.4,"07/04/2022"
"129172",-84.47445,39.021881,14,"07/04/2022"
"129363",-84.47445,39.021881,12.5,"07/04/2022"
"129682",-82.9881,38.23887,9.3,"07/04/2022"
"130009",-87.323337,36.91171,8.6,"07/04/2022"
"130337",-87.075307,37.780776,9.8,"07/04/2022"
"130665",-84.49761,38.06503,13.5,"07/04/2022"
"130837",-85.852629,37.705612,11.2,"07/04/2022"
"131028",-85.852629,37.705612,10.7,"07/04/2022"
"131351",-85.89804,38.0609100009161,24.8,"07/04/2022"
"131680",-85.65452,38.2287600009174,12.5,"07/04/2022"
"132007",-85.7119,38.1936,12.9,"07/04/2022"
"132335",-85.574361,38.182435,14.3,"07/04/2022"
"132658",-85.82678,38.2315800009174,17.4,"07/04/2022"
"132977",-88.57251,37.05822,13.3,"07/04/2022"
"133304",-83.20932,37.28329,9.8,"07/04/2022"
"133630",-82.53532,37.4826,8.8,"07/04/2022"
"133958",-84.61152,37.09798,9.1,"07/04/2022"
"134282",-86.21487,37.04926,6.9,"07/04/2022"
"134605",-86.21487,37.04926,7.3,"07/04/2022"
"134808",-93.747041,32.535293,14.8,"07/04/2022"
"135193",-93.2850842698347,30.2626041187534,8.2,"07/04/2022"
"135765",-91.179219,30.461981,6.6,"07/04/2022"
"136154",-90.2728258440869,30.0412377293313,10.7,"07/04/2022"
"136479",-92.0429082948787,30.2261097092031,7.6,"07/04/2022"
"136773",-90.765274558,29.764098203,9.2,"07/04/2022"
"137081",-90.8113827241473,30.3154062678331,9.7,"07/04/2022"
"137393",-90.101549844771,29.9935192585394,6.7,"07/04/2022"
"137873",-89.97625,29.943164,9.3,"07/04/2022"
"138189",-90.199678,30.4293810008245,8.8,"07/04/2022"
"138833",-70.214219,44.089406,5,"07/04/2022"
"139150",-68.321106,47.355332,1.4,"07/04/2022"
"139533",-68.016195,46.682299,1,"07/04/2022"
"139862",-68.033006,46.696431,3,"07/04/2022"
"140244",-70.268965,43.660246,4.4,"07/04/2022"
"140562",-68.2609,44.377050000943,2,"07/04/2022"
"140986",-70.546319,44.551419,4.7,"07/04/2022"
"141307",-68.772762,44.8173980009432,2.7,"07/04/2022"
"141645",-76.633543,39.460478000926,24.2,"07/04/2022"
"141997",-75.864771,39.702982,7.5,"07/04/2022"
"142313",-76.141006,38.587525,8.2,"07/04/2022"
"142631",-79.012,39.70595,6.2,"07/04/2022"
"142951",-76.296946,39.410191,17.2,"07/04/2022"
"143274",-76.84611,39.14313,9.9,"07/04/2022"
"143595",-75.797317,39.305021,7.9,"07/04/2022"
"143911",-77.106876,39.114313,9.4,"07/04/2022"
"144283",-76.878333,39.055277,8.7,"07/04/2022"
"144564",-77.720244,39.564178,9.1,"07/04/2022"
"144918",-76.58905,39.3374600009252,15,"07/04/2022"
"145279",-73.2396482491513,42.4522993070341,8.3,"07/04/2022"
"145604",-73.110414,42.7022230009403,7,"07/04/2022"
"145924",-71.1692346663934,41.6857067155718,5.9,"07/04/2022"
"146480",-71.102290324038,42.7708365765506,9.8,"07/04/2022"
"146846",-72.596689,42.605816,4.6,"07/04/2022"
"147175",-72.5551116962843,42.194380465342,4.2,"07/04/2022"
"147511",-72.5845032277788,42.1202291946886,10.3,"07/04/2022"
"147754",-72.3340786435612,42.2984926849719,4.2,"07/04/2022"
"148076",-71.3069864063041,42.6120846820042,6.3,"07/04/2022"
"148396",-70.963346,42.241229,6.5,"07/04/2022"
"148721",-71.0121294262363,42.0651056363862,12.3,"07/04/2022"
"149095",-71.0971627875593,42.3488727124916,6,"07/04/2022"
"149474",-71.0826,42.3295,7.6,"07/04/2022"
"149829",-71.056061,42.325186,10.5,"07/04/2022"
"150153",-71.056061,42.325186,9.9,"07/04/2022"
"150364",-71.026111,42.387222,7.1,"07/04/2022"
"150684",-71.7943222531487,42.2639545825909,10.3,"07/04/2022"
"150989",-86.1485772164682,42.7677855514527,14,"07/04/2022"
"151307",-83.8907206820599,43.5713906134716,10.2,"07/04/2022"
"151627",-83.6701590874905,43.0472241917062,20.9,"07/04/2022"
"151791",-83.6701590874905,43.0472241917062,18.5,"07/04/2022"
"151990",-84.5627790819822,42.7613867496542,22.4,"07/04/2022"
"152150",-84.5627790819822,42.7613867496542,21.5,"07/04/2022"
"152339",-85.5418899211592,42.2780666736986,21.7,"07/04/2022"
"152645",-85.6713387423288,42.9841730428365,24.7,"07/04/2022"
"152838",-85.6713387423288,42.9841730428365,23.6,"07/04/2022"
"153051",-83.9465593762963,41.9955676998722,15.3,"07/04/2022"
"153373",-82.79346283166,42.7313941191528,12.8,"07/04/2022"
"153934",-83.1831986800023,42.4630634106704,21.9,"07/04/2022"
"154108",-85.8527340226485,42.8944506594294,25.4,"07/04/2022"
"154717",-85.9502269219365,46.2888771607497,7.9,"07/04/2022"
"155158",-83.5996022282151,42.2405654781129,16.2,"07/04/2022"
"155328",-83.2082000228824,42.2286201358284,14.1,"07/04/2022"
"155527",-83.2082000228824,42.2286201358284,14.4,"07/04/2022"
"155811",-83.1065304278455,42.3027864681917,18.2,"07/04/2022"
"156002",-83.0001375444892,42.4308404181017,18,"07/04/2022"
"156081",-83.1487538477324,42.3066744897716,24.1,"07/04/2022"
"156138",-83.1487538477324,42.3066744897716,25.7,"07/04/2022"
"156323",-83.1487538477324,42.3066744897716,26.6,"07/04/2022"
"156641",-83.2661886555648,42.3859980524931,21.7,"07/04/2022"
"157225",-83.091943,42.3121580009392,11.7,"07/04/2022"
"157548",-83.129431,42.295824,14.8,"07/04/2022"
"157870",-83.103469,42.312078,19.8,"07/04/2022"
"158720",-95.846272,46.851811,8.4,"07/04/2022"
"159033",-95.029172,47.8781590009383,9.5,"07/04/2022"
"159356",-92.511722,46.7136940009414,1.7,"07/04/2022"
"159676",-94.60166,47.3844300009398,8.2,"07/04/2022"
"159938",-89.69098,47.972085,3.3,"07/04/2022"
"160232",-94.1303,46.396740000942,8,"07/04/2022"
"160541",-93.23725,44.7384600009432,5,"07/04/2022"
"160838",-93.285803,44.706123,3.5,"07/04/2022"
"161150",-93.254759,44.9652420009432,10.6,"07/04/2022"
"161508",-93.25821,44.9536600009432,10.6,"07/04/2022"
"161876",-91.495574,47.948622,2.5,"07/04/2022"
"162171",-95.81789,44.4438000009431,3.1,"07/04/2022"
"162500",-92.450366,43.996908,7.5,"07/04/2022"
"163395",-92.536305,47.5233550009394,4.1,"07/04/2022"
"163716",-92.08936,46.8182600009412,0.7,"07/04/2022"
"164006",-92.1659975412758,46.7436571531727,0.5,"07/04/2022"
"164308",-93.512534,44.7914370009432,12.5,"07/04/2022"
"164863",-93.66921,45.2091600009432,5.9,"07/04/2022"
"165173",-90.734175,33.750838,6.9,"07/04/2022"
"165502",-89.98778,34.82056,9.9,"07/04/2022"
"165677",-89.2922,31.32389,8.1,"07/04/2022"
"165874",-89.2922,31.32389,8.3,"07/04/2022"
"166203",-89.395916,30.3008330008224,7.3,"07/04/2022"
"166531",-89.0497776193734,30.390369181243,7.4,"07/04/2022"
"166736",-90.182722,32.329111,7,"07/04/2022"
"166950",-90.182722,32.329111,7.4,"07/04/2022"
"167278",-90.225667,32.346722,7.4,"07/04/2022"
"167605",-88.5339296135032,30.3782867218264,9,"07/04/2022"
"167915",-94.858584090462,39.7416944853212,18.9,"07/04/2022"
"168415",-94.57983,38.75961,8.4,"07/04/2022"
"168744",-94.03474,37.70097,7.6,"07/04/2022"
"169071",-94.3770140393154,39.3031741035639,16.6,"07/04/2022"
"169388",-93.2998938430676,37.2561370295805,12.8,"07/04/2022"
"169844",-94.5707895938208,39.1046863699472,13.9,"07/04/2022"
"170352",-94.450513,39.047911,19.5,"07/04/2022"
"170667",-90.3959043035092,38.4486717884839,16,"07/04/2022"
"171181",-90.3503131332522,38.6503289014021,7.8,"07/04/2022"
"171503",-90.2637112060473,38.542550531558,10.7,"07/04/2022"
"171866",-90.1983482680334,38.656428944875,12,"07/04/2022"
"172363",-90.1898679960933,38.6564789512734,10.6,"07/04/2022"
"172861",-90.28115,38.6311400009204,11.1,"07/04/2022"
"173182",-111.303317,47.494318,6.1,"07/04/2022"
"173509",-105.8127777778,46.4113888889,5,"07/04/2022"
"173830",-109.455315,47.048537,3.3,"07/04/2022"
"174157",-114.189272,48.363694,9,"07/04/2022"
"174486",-111.089618,44.657014,4.9,"07/04/2022"
"174813",-111.056282,45.683765,8.4,"07/04/2022"
"175199",-111.987164,46.8505,1,"07/04/2022"
"175554",-112.013089,46.658762,11.5,"07/04/2022"
"175882",-112.013089,46.658762,12,"07/04/2022"
"176125",-115.553309333839,48.3915450080109,6.6,"07/04/2022"
"176452",-114.021498634245,46.8421813619225,5.8,"07/04/2022"
"176777",-114.224273,47.012907,5.9,"07/04/2022"
"177106",-113.476182,47.17563,10.5,"07/04/2022"
"177435",-107.862471,48.317507,5.8,"07/04/2022"
"178092",-114.158889,46.243621,11.6,"07/04/2022"
"178413",-104.67694444,47.8679000009384,5.7,"07/04/2022"
"178742",-115.323746,47.594395,5.6,"07/04/2022"
"179419",-108.425978,45.8063110009428,61.8,"07/04/2022"
"179748",-95.973142,41.2474860009354,12.2,"07/04/2022"
"179954",-95.973142,41.2474860009354,12.6,"07/04/2022"
"180042",-96.056686,41.1978470009352,17.9,"07/04/2022"
"180100",-96.056686,41.1978470009352,18.5,"07/04/2022"
"180291",-96.824166,40.285,6.9,"07/04/2022"
"180325",-96.824166,40.285,6.7,"07/04/2022"
"180517",-98.378888,40.9155550009339,8.2,"07/04/2022"
"180917",-95.956103,41.1332940009349,13.5,"07/04/2022"
"181213",-103.656561,41.876853,4.5,"07/04/2022"
"181498",-103.658056,41.875556,4.3,"07/04/2022"
"181770",-96.146175,41.5512110009366,10.6,"07/04/2022"
"181965",-96.146175,41.5512110009366,10.6,"07/04/2022"
"182265",-114.050347,36.815897,3.5,"07/04/2022"
"182590",-115.253333,36.106389,7,"07/04/2022"
"182919",-115.268516754406,36.0047334387416,4.4,"07/04/2022"
"183248",-115.263038,36.16976,7.7,"07/04/2022"
"183575",-115.332728,36.173415,4.4,"07/04/2022"
"184081",-115.238282,36.270592,9.7,"07/04/2022"
"184410",-115.052942,36.048705,6.7,"07/04/2022"
"184739",-115.148885,35.987908,7.8,"07/04/2022"
"185182",-115.078742,36.141875,11.7,"07/04/2022"
"185568",-115.11393,36.163962,8.8,"07/04/2022"
"185897",-114.835007,35.969848,6,"07/04/2022"
"186225",-115.357087,35.7856650008953,4.1,"07/04/2022"
"186553",-115.175654,36.1397070008989,7.5,"07/04/2022"
"186882",-115.13977,36.174365,7.1,"07/04/2022"
"187077",-115.091437,36.214465,22.8,"07/04/2022"
"187406",-119.732507,38.897557,1.3,"07/04/2022"
"187730",-119.7396057,39.3998365,2.7,"07/04/2022"
"188116",-119.7954,39.5219333333333,2.7,"07/04/2022"
"188443",-119.7467605,39.5409171,4.5,"07/04/2022"
"189094",-119.7661,39.1447,0.3,"07/04/2022"
"189799",-72.272332,42.9305210009409,4.2,"07/04/2022"
"190124",-72.309499,43.6296050009422,4.7,"07/04/2022"
"190509",-71.878626,42.8618300009407,4.1,"07/04/2022"
"190837",-70.748017,43.0753710009412,7.8,"07/04/2022"
"191221",-71.38014,42.8625310009407,7.8,"07/04/2022"
"191418",-74.448736,39.464872,6.5,"07/04/2022"
"191626",-74.448736,39.464872,7.3,"07/04/2022"
"191819",-74.431,39.36326,6,"07/04/2022"
"192026",-73.96618,40.85355,11.7,"07/04/2022"
"192280",-75.125219,39.934559,8,"07/04/2022"
"192472",-75.125219,39.934559,7.3,"07/04/2022"
"192665",-75.050008,39.989036,9.6,"07/04/2022"
"192869",-75.025204,39.422273,6.9,"07/04/2022"
"193060",-74.192892,40.720989,16.3,"07/04/2022"
"193251",-74.192892,40.720989,14.9,"07/04/2022"
"193393",-75.212119,39.800339,7.6,"07/04/2022"
"193593",-74.036218,40.770908,10.6,"07/04/2022"
"193778",-74.052293,40.725413,12.8,"07/04/2022"
"193891",-74.052293,40.725413,13.4,"07/04/2022"
"194083",-74.052293,40.725413,13.5,"07/04/2022"
"194401",-74.806671,40.515262,9,"07/04/2022"
"194708",-74.742613,40.283092,7.3,"07/04/2022"
"195016",-74.763167,40.222411,10.9,"07/04/2022"
"195211",-74.429439,40.462182,9,"07/04/2022"
"195423",-74.429439,40.462182,9.7,"07/04/2022"
"195608",-74.676301,40.787628,5.3,"07/04/2022"
"195804",-74.170447,39.994908,6.2,"07/04/2022"
"196184",-74.208365,40.64144,11.2,"07/04/2022"
"196294",-74.208365,40.64144,12.3,"07/04/2022"
"196491",-74.208365,40.64144,10,"07/04/2022"
"196807",-74.276174,40.603943,10.5,"07/04/2022"
"196961",-75.067815,40.92458,7,"07/04/2022"
"197150",-75.067815,40.92458,9.7,"07/04/2022"
"197550",-106.5852,35.1343000008884,8.2,"07/04/2022"
"197874",-106.60468,35.1443000008885,6,"07/04/2022"
"198288",-106.65739,35.01708,7.8,"07/04/2022"
"198597",-106.50815,35.1852000008889,6.4,"07/04/2022"
"198923",-106.613815,35.193240000889,11.9,"07/04/2022"
"199237",-106.599714692,32.003711801,6.9,"07/04/2022"
"199443",-106.599714692,32.003711801,7.1,"07/04/2022"
"199534",-106.584433773,31.796218122,8,"07/04/2022"
"199579",-106.584433773,31.796218122,8.6,"07/04/2022"
"199771",-106.683324495,31.787884954,4.1,"07/04/2022"
"200093",-106.768337357,32.322037337,5.2,"07/04/2022"
"200420",-103.122917,32.726656,14.3,"07/04/2022"
"200733",-106.07968,35.6197500008936,3.4,"07/04/2022"
"201058",-105.583899941,36.383359115,2.2,"07/04/2022"
"201256",-73.75464,42.64225,12.7,"07/04/2022"
"201301",-73.75464,42.64225,13.3,"07/04/2022"
"201487",-73.75464,42.64225,9.5,"07/04/2022"
"201685",-73.75733,42.68075,7.7,"07/04/2022"
"201865",-73.92009,40.83606,16.5,"07/04/2022"
"202001",-73.902,40.816,12.5,"07/04/2022"
"202161",-73.902,40.816,9.5,"07/04/2022"
"202367",-73.87809,40.8679,18.6,"07/04/2022"
"202442",-79.31881,42.49963,9.3,"07/04/2022"
"202517",-78.77153,42.99328,19.8,"07/04/2022"
"202562",-78.77153,42.99328,19,"07/04/2022"
"202628",-78.8095260117327,42.8769066671345,46.2,"07/04/2022"
"202823",-78.8095260117327,42.8769066671345,30.5,"07/04/2022"
"203096",-78.7658253281598,42.9211072796373,18,"07/04/2022"
"203420",-78.89926,42.99813,12,"07/04/2022"
"203537",-73.8589,44.39308,2.9,"07/04/2022"
"203710",-73.8589,44.39308,4.3,"07/04/2022"
"203980",-74.01871,40.64182,9.4,"07/04/2022"
"204331",-73.94771,40.71961,11.1,"07/04/2022"
"204532",-77.5572802599319,43.1450126807403,7.1,"07/04/2022"
"204930",-77.54817,43.14618,7.6,"07/04/2022"
"205402",-73.93432,40.7997,18.2,"07/04/2022"
"205449",-73.93432,40.7997,18.7,"07/04/2022"
"205638",-73.935649,40.8495500009336,7.3,"07/04/2022"
"205901",-73.94825,40.81976,11.4,"07/04/2022"
"206138",-75.22506,43.09892,11.9,"07/04/2022"
"206271",-76.05921,43.05235,7.1,"07/04/2022"
"206473",-76.05921,43.05235,6.5,"07/04/2022"
"206677",-74.00885,41.49916,13.5,"07/04/2022"
"206876",-74.00885,41.49916,12.3,"07/04/2022"
"207133",-73.89313,40.72698,14.2,"07/04/2022"
"207278",-73.82153,40.73614,16.9,"07/04/2022"
"207479",-73.82153,40.73614,14,"07/04/2022"
"207808",-73.817694,40.739264,17.1,"07/04/2022"
"207978",-74.13719,40.63307,19.1,"07/04/2022"
"208167",-74.13719,40.63307,19.1,"07/04/2022"
"208422",-74.19832,40.58027,7.9,"07/04/2022"
"208680",-74.02819,41.18208,4.6,"07/04/2022"
"208825",-77.20978,42.09142,7,"07/04/2022"
"209025",-77.20978,42.09142,7,"07/04/2022"
"209224",-73.41919,40.74529,10.2,"07/04/2022"
"209422",-73.05754,40.82799,5.8,"07/04/2022"
"209692",-73.76366,41.05192,7.5,"07/04/2022"
"209982",-82.5844,35.6062000008935,11.1,"07/04/2022"
"210471",-81.365556,35.728889,12.4,"07/04/2022"
"210784",-78.953112,35.041416,9.1,"07/04/2022"
"210942",-80.2627,35.8145,22.1,"07/04/2022"
"211137",-80.2627,35.8145,17.6,"07/04/2022"
"211426",-78.904037,36.0329550008979,10,"07/04/2022"
"211726",-77.5843,35.988278,8.4,"07/04/2022"
"212100",-80.224501,36.11094,17.7,"07/04/2022"
"212455",-80.341962,36.026612,16.5,"07/04/2022"
"212776",-79.802314,36.1090060008986,14.7,"07/04/2022"
"213081",-78.4622,35.59095,9.7,"07/04/2022"
"213450",-80.785683,35.2401000008895,20.6,"07/04/2022"
"213786",-80.874084,35.213171,16.4,"07/04/2022"
"214103",-80.851473,35.28179100089,14.7,"07/04/2022"
"214404",-82.062082,35.9124870008966,9.2,"07/04/2022"
"214726",-79.836636,35.2631650008898,7.7,"07/04/2022"
"215032",-77.838611,34.364167,1.9,"07/04/2022"
"215532",-77.655389,36.5117080009026,10,"07/04/2022"
"215842",-77.360126,35.6412760008938,8.8,"07/04/2022"
"216160",-80.395039,35.551868,13.2,"07/04/2022"
"216468",-83.442133,35.434767,4.9,"07/04/2022"
"216821",-78.574167,35.856111,13.4,"07/04/2022"
"217140",-78.8197,35.8652,8.8,"07/04/2022"
"217455",-103.37853,46.8943000009411,1,"07/04/2022"
"217781",-102.4018,48.6419300009354,7,"07/04/2022"
"217982",-100.76821,46.8254250009412,13.3,"07/04/2022"
"218060",-100.76821,46.8254250009412,13.4,"07/04/2022"
"218264",-100.76821,46.8254250009412,15.2,"07/04/2022"
"218591",-96.85535,46.933754000941,7.9,"07/04/2022"
"218911",-102.645864,47.34242300094,2.7,"07/04/2022"
"219206",-103.2995,47.5812,3.3,"07/04/2022"
"219535",-101.766944,47.2986110009401,4.1,"07/04/2022"
"219864",-101.766944,47.2986110009401,4.2,"07/04/2022"
"220192",-101.428056,47.1858330009404,4.3,"07/04/2022"
"220514",-101.571583,47.9408610009381,3.8,"07/04/2022"
"220687",-84.0539,40.7709440009332,11,"07/04/2022"
"220882",-84.0539,40.7709440009332,10.5,"07/04/2022"
"221083",-81.908827,39.442165,9.7,"07/04/2022"
"221169",-80.7464,39.9679,14.6,"07/04/2022"
"221228",-84.36374,39.49072,19,"07/04/2022"
"221317",-84.5666,39.33839,26.5,"07/04/2022"
"221407",-84.409617,39.479822,20.4,"07/04/2022"
"221521",-84.409617,39.479822,20,"07/04/2022"
"221738",-84.394952,39.472436,18.6,"07/04/2022"
"221937",-84.394952,39.472436,19.3,"07/04/2022"
"222152",-84.397112,39.478686,20.2,"07/04/2022"
"222274",-83.80949,39.92882,13.9,"07/04/2022"
"222486",-83.80949,39.92882,14.9,"07/04/2022"
"222806",-84.1441,39.0828,14.2,"07/04/2022"
"223004",-81.575256,41.55523,14.7,"07/04/2022"
"223093",-81.682383,41.477011,18.3,"07/04/2022"
"223184",-81.682383,41.477011,18.1,"07/04/2022"
"223397",-81.682383,41.477011,18.4,"07/04/2022"
"223602",-81.656792,41.471782,20.9,"07/04/2022"
"223693",-81.678449,41.492117,24.6,"07/04/2022"
"223904",-81.678449,41.492117,17.1,"07/04/2022"
"224108",-81.6623559,41.4466244,16.7,"07/04/2022"
"224211",-81.494833,41.44013,13.3,"07/04/2022"
"224425",-81.494833,41.44013,14.2,"07/04/2022"
"224648",-81.818667,41.39629,13.5,"07/04/2022"
"224856",-82.815585,40.0845140009297,10.7,"07/04/2022"
"225062",-82.994424,40.002707,16.8,"07/04/2022"
"225122",-82.994424,40.002707,17.7,"07/04/2022"
"225198",-83.065415,40.11107,17.4,"07/04/2022"
"225413",-83.065415,40.11107,17.9,"07/04/2022"
"225570",-83.01159,39.91251,18.4,"07/04/2022"
"225661",-82.959773,40.0877,14.3,"07/04/2022"
"225870",-84.36625,39.2787,18.5,"07/04/2022"
"226177",-84.69086,39.21487,29.1,"07/04/2022"
"226352",-84.478974,39.19433,19.6,"07/04/2022"
"226396",-84.478974,39.19433,19.4,"07/04/2022"
"226593",-84.478974,39.19433,21,"07/04/2022"
"227010",-84.50404,39.12886,17,"07/04/2022"
"227230",-84.55117,39.10492,23,"07/04/2022"
"227429",-84.55117,39.10492,22.8,"07/04/2022"
"227646",-84.538375,39.146025,21.7,"07/04/2022"
"227843",-84.538375,39.146025,24.8,"07/04/2022"
"228006",-80.9334011,40.332933300931,10.4,"07/04/2022"
"228079",-80.6158,40.3663,17.3,"07/04/2022"
"228139",-80.6158,40.3663,18,"07/04/2022"
"228336",-80.6158,40.3663,18.1,"07/04/2022"
"228539",-81.242156,41.726811,6.7,"07/04/2022"
"228753",-81.242156,41.726811,13.1,"07/04/2022"
"228957",-82.659241,38.508075,14.2,"07/04/2022"
"229165",-82.659241,38.508075,13.2,"07/04/2022"
"229347",-83.54616,41.644067,11,"07/04/2022"
"229557",-83.54616,41.644067,12,"07/04/2022"
"229760",-83.64226,41.62057,12.7,"07/04/2022"
"229844",-83.4785,41.6798670009371,12.3,"07/04/2022"
"229904",-80.64057637,41.1061822,27.3,"07/04/2022"
"230097",-80.64057637,41.1061822,23,"07/04/2022"
"230344",-81.9239,41.0604,14.2,"07/04/2022"
"230552",-81.9239,41.0604,14.2,"07/04/2022"
"230750",-84.198674,39.7559690009278,15.2,"07/04/2022"
"230810",-84.198674,39.7559690009278,15.3,"07/04/2022"
"231009",-84.198674,39.7559690009278,16.4,"07/04/2022"
"231214",-81.2352,41.1644,13.7,"07/04/2022"
"231298",-84.720524,39.83562,13.9,"07/04/2022"
